0.999996, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
0.997104, 0.999852, 0.999884, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
0.976607, 0.997533, 0.999180, 0.999561, 0.999866, 0.999879, 0.999884, 0.999879, 0.999873, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
0.932530, 0.989945, 0.996282, 0.998499, 0.999123, 0.999193, 0.999442, 0.999823, 0.999860, 0.999874, 0.999880, 0.999883, 0.999882, 0.999882, 0.999877, 0.999874, 0.999872, 0.999994, 0.999999, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
0.897518, 0.973083, 0.990139, 0.994985, 0.997139, 0.998219, 0.998636, 0.999137, 0.999191, 0.999282, 0.999441, 0.999569, 0.999833, 0.999858, 0.999868, 0.999876, 0.999879, 0.999882, 0.999886, 0.999883, 0.999883, 0.999882, 0.999880, 0.999878, 0.999876, 0.999874, 0.999872, 0.999966, 0.999998, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
0.888542, 0.947818, 0.977971, 0.988761, 0.993321, 0.995549, 0.996851, 0.997744, 0.998438, 0.998626, 0.998884, 0.999162, 0.999187, 0.999192, 0.999381, 0.999440, 0.999538, 0.999665, 0.999833, 0.999853, 0.999863, 0.999871, 0.999875, 0.999879, 0.999881, 0.999883, 0.999884, 0.999882, 0.999882, 0.999880, 0.999879, 0.999879, 0.999878, 0.999876, 0.999874, 0.999870, 0.999870, 0.999867, 0.999876, 0.999999, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
0.895454, 0.921462, 0.960183, 0.978064, 0.986753, 0.991213, 0.993630, 0.995334, 0.996177, 0.997190, 0.997779, 0.998263, 0.998581, 0.998635, 0.998840, 0.999139, 0.999178, 0.999191, 0.999190, 0.999279, 0.999423, 0.999440, 0.999444, 0.999564, 0.999747, 0.999836, 0.999855, 0.999863, 0.999870, 0.999874, 0.999877, 0.999879, 0.999880, 0.999882, 0.999882, 0.999883, 0.999883, 0.999881, 0.999881, 0.999880, 0.999877, 0.999875, 0.999873, 0.999872, 0.999870, 0.999867, 0.999863, 0.999861, 0.999858, 0.999983, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
0.907700, 0.901552, 0.939304, 0.963386, 0.976622, 0.984275, 0.988738, 0.991751, 0.993449, 0.994774, 0.995823, 0.996312, 0.997120, 0.997416, 0.998034, 0.998368, 0.998577, 0.998624, 0.998719, 0.998980, 0.999143, 0.999172, 0.999186, 0.999188, 0.999187, 0.999276, 0.999404, 0.999434, 0.999440, 0.999440, 0.999540, 0.999654, 0.999779, 0.999843, 0.999860, 0.999868, 0.999872, 0.999874, 0.999878, 0.999880, 0.999880, 0.999881, 0.999882, 0.999881, 0.999880, 0.999879, 0.999878, 0.999876, 0.999873, 0.999872, 0.999870, 0.999867, 0.999862, 0.999860, 0.999855, 0.999850, 0.999846, 0.999920, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
0.920164, 0.890986, 0.919321, 0.946019, 0.963422, 0.974346, 0.981350, 0.986070, 0.989130, 0.991461, 0.993060, 0.994070, 0.995034, 0.995843, 0.996197, 0.996795, 0.997219, 0.997485, 0.997971, 0.998263, 0.998526, 0.998599, 0.998624, 0.998710, 0.998879, 0.999113, 0.999160, 0.999175, 0.999182, 0.999185, 0.999184, 0.999226, 0.999309, 0.999416, 0.999433, 0.999436, 0.999434, 0.999431, 0.999515, 0.999677, 0.999704, 0.999824, 0.999858, 0.999868, 0.999875, 0.999877, 0.999879, 0.999880, 0.999879, 0.999880, 0.999878, 0.999877, 0.999875, 0.999871, 0.999869, 0.999866, 0.999861, 0.999855, 0.999848, 0.999841, 0.999832, 0.999822, 0.999913, 0.999833
0.931070, 0.888289, 0.903649, 0.928258, 0.948078, 0.961992, 0.971564, 0.978106, 0.982964, 0.986380, 0.988867, 0.990754, 0.992374, 0.993341, 0.994191, 0.994964, 0.995688, 0.996011, 0.996355, 0.996858, 0.997125, 0.997382, 0.997775, 0.997959, 0.998335, 0.998520, 0.998582, 0.998608, 0.998635, 0.998797, 0.999002, 0.999122, 0.999156, 0.999170, 0.999175, 0.999175, 0.999174, 0.999168, 0.999261, 0.999346, 0.999413, 0.999424, 0.999426, 0.999425, 0.999421, 0.999414, 0.999537, 0.999671, 0.999698, 0.999731, 0.999842, 0.999865, 0.999873, 0.999873, 0.999872, 0.999871, 0.999867, 0.999862, 0.999851, 0.999827, 0.999483, 0.999490, 0.999498, 0.999506
