0.007813, 0.007813, 0.999996
0.023438, 0.007813, 1.000000
0.039063, 0.007813, 1.000000
0.054688, 0.007813, 1.000000
0.070313, 0.007813, 1.000000
0.085938, 0.007813, 1.000000
0.101563, 0.007813, 1.000000
0.117188, 0.007813, 1.000000
0.132813, 0.007813, 1.000000
0.148438, 0.007813, 1.000000
0.164063, 0.007813, 1.000000
0.179688, 0.007813, 1.000000
0.195313, 0.007813, 1.000000
0.210938, 0.007813, 1.000000
0.226563, 0.007813, 1.000000
0.242188, 0.007813, 1.000000
0.257813, 0.007813, 1.000000
0.273438, 0.007813, 1.000000
0.289063, 0.007813, 1.000000
0.304688, 0.007813, 1.000000
0.320313, 0.007813, 1.000000
0.335938, 0.007813, 1.000000
0.351563, 0.007813, 1.000000
0.367188, 0.007813, 1.000000
0.382813, 0.007813, 1.000000
0.398438, 0.007813, 1.000000
0.414063, 0.007813, 1.000000
0.429688, 0.007813, 1.000000
0.445313, 0.007813, 1.000000
0.460938, 0.007813, 1.000000
0.476563, 0.007813, 1.000000
0.492188, 0.007813, 1.000000
0.507813, 0.007813, 1.000000
0.523438, 0.007813, 1.000000
0.539063, 0.007813, 1.000000
0.554688, 0.007813, 1.000000
0.570313, 0.007813, 1.000000
0.585938, 0.007813, 1.000000
0.601563, 0.007813, 1.000000
0.617188, 0.007813, 1.000000
0.632813, 0.007813, 1.000000
0.648438, 0.007813, 1.000000
0.664063, 0.007813, 1.000000
0.679688, 0.007813, 1.000000
0.695313, 0.007813, 1.000000
0.710938, 0.007813, 1.000000
0.726563, 0.007813, 1.000000
0.742188, 0.007813, 1.000000
0.757813, 0.007813, 1.000000
0.773438, 0.007813, 1.000000
0.789063, 0.007813, 1.000000
0.804688, 0.007813, 1.000000
0.820313, 0.007813, 1.000000
0.835938, 0.007813, 1.000000
0.851563, 0.007813, 1.000000
0.867188, 0.007813, 1.000000
0.882813, 0.007813, 1.000000
0.898438, 0.007813, 1.000000
0.914063, 0.007813, 1.000000
0.929688, 0.007813, 1.000000
0.945313, 0.007813, 1.000000
0.960938, 0.007813, 1.000000
0.976563, 0.007813, 1.000000
0.992188, 0.007813, 1.000000
0.007813, 0.023438, 0.997104
0.023438, 0.023438, 0.999852
0.039063, 0.023438, 0.999884
0.054688, 0.023438, 1.000000
0.070313, 0.023438, 1.000000
0.085938, 0.023438, 1.000000
0.101563, 0.023438, 1.000000
0.117188, 0.023438, 1.000000
0.132813, 0.023438, 1.000000
0.148438, 0.023438, 1.000000
0.164063, 0.023438, 1.000000
0.179688, 0.023438, 1.000000
0.195313, 0.023438, 1.000000
0.210938, 0.023438, 1.000000
0.226563, 0.023438, 1.000000
0.242188, 0.023438, 1.000000
0.257813, 0.023438, 1.000000
0.273438, 0.023438, 1.000000
0.289063, 0.023438, 1.000000
0.304688, 0.023438, 1.000000
0.320313, 0.023438, 1.000000
0.335938, 0.023438, 1.000000
0.351563, 0.023438, 1.000000
0.367188, 0.023438, 1.000000
0.382813, 0.023438, 1.000000
0.398438, 0.023438, 1.000000
0.414063, 0.023438, 1.000000
0.429688, 0.023438, 1.000000
0.445313, 0.023438, 1.000000
0.460938, 0.023438, 1.000000
0.476563, 0.023438, 1.000000
0.492188, 0.023438, 1.000000
0.507813, 0.023438, 1.000000
0.523438, 0.023438, 1.000000
0.539063, 0.023438, 1.000000
0.554688, 0.023438, 1.000000
0.570313, 0.023438, 1.000000
0.585938, 0.023438, 1.000000
0.601563, 0.023438, 1.000000
0.617188, 0.023438, 1.000000
0.632813, 0.023438, 1.000000
0.648438, 0.023438, 1.000000
0.664063, 0.023438, 1.000000
0.679688, 0.023438, 1.000000
0.695313, 0.023438, 1.000000
0.710938, 0.023438, 1.000000
0.726563, 0.023438, 1.000000
0.742188, 0.023438, 1.000000
0.757813, 0.023438, 1.000000
0.773438, 0.023438, 1.000000
0.789063, 0.023438, 1.000000
0.804688, 0.023438, 1.000000
0.820313, 0.023438, 1.000000
0.835938, 0.023438, 1.000000
0.851563, 0.023438, 1.000000
0.867188, 0.023438, 1.000000
0.882813, 0.023438, 1.000000
0.898438, 0.023438, 1.000000
0.914063, 0.023438, 1.000000
0.929688, 0.023438, 1.000000
0.945313, 0.023438, 1.000000
0.960938, 0.023438, 1.000000
0.976563, 0.023438, 1.000000
0.992188, 0.023438, 1.000000
0.007813, 0.039063, 0.976607
0.023438, 0.039063, 0.997533
0.039063, 0.039063, 0.999180
0.054688, 0.039063, 0.999561
0.070313, 0.039063, 0.999866
0.085938, 0.039063, 0.999879
0.101563, 0.039063, 0.999884
0.117188, 0.039063, 0.999879
0.132813, 0.039063, 0.999873
0.148438, 0.039063, 1.000000
0.164063, 0.039063, 1.000000
0.179688, 0.039063, 1.000000
0.195313, 0.039063, 1.000000
0.210938, 0.039063, 1.000000
0.226563, 0.039063, 1.000000
0.242188, 0.039063, 1.000000
0.257813, 0.039063, 1.000000
0.273438, 0.039063, 1.000000
0.289063, 0.039063, 1.000000
0.304688, 0.039063, 1.000000
0.320313, 0.039063, 1.000000
0.335938, 0.039063, 1.000000
0.351563, 0.039063, 1.000000
0.367188, 0.039063, 1.000000
0.382813, 0.039063, 1.000000
0.398438, 0.039063, 1.000000
0.414063, 0.039063, 1.000000
0.429688, 0.039063, 1.000000
0.445313, 0.039063, 1.000000
0.460938, 0.039063, 1.000000
0.476563, 0.039063, 1.000000
0.492188, 0.039063, 1.000000
0.507813, 0.039063, 1.000000
0.523438, 0.039063, 1.000000
0.539063, 0.039063, 1.000000
0.554688, 0.039063, 1.000000
0.570313, 0.039063, 1.000000
0.585938, 0.039063, 1.000000
0.601563, 0.039063, 1.000000
0.617188, 0.039063, 1.000000
0.632813, 0.039063, 1.000000
0.648438, 0.039063, 1.000000
0.664063, 0.039063, 1.000000
0.679688, 0.039063, 1.000000
0.695313, 0.039063, 1.000000
0.710938, 0.039063, 1.000000
0.726563, 0.039063, 1.000000
0.742188, 0.039063, 1.000000
0.757813, 0.039063, 1.000000
0.773438, 0.039063, 1.000000
0.789063, 0.039063, 1.000000
0.804688, 0.039063, 1.000000
0.820313, 0.039063, 1.000000
0.835938, 0.039063, 1.000000
0.851563, 0.039063, 1.000000
0.867188, 0.039063, 1.000000
0.882813, 0.039063, 1.000000
0.898438, 0.039063, 1.000000
0.914063, 0.039063, 1.000000
0.929688, 0.039063, 1.000000
0.945313, 0.039063, 1.000000
0.960938, 0.039063, 1.000000
0.976563, 0.039063, 1.000000
0.992188, 0.039063, 1.000000
0.007813, 0.054688, 0.932530
0.023438, 0.054688, 0.989945
0.039063, 0.054688, 0.996282
0.054688, 0.054688, 0.998499
0.070313, 0.054688, 0.999123
0.085938, 0.054688, 0.999193
0.101563, 0.054688, 0.999442
0.117188, 0.054688, 0.999823
0.132813, 0.054688, 0.999860
0.148438, 0.054688, 0.999874
0.164063, 0.054688, 0.999880
0.179688, 0.054688, 0.999883
0.195313, 0.054688, 0.999882
0.210938, 0.054688, 0.999882
0.226563, 0.054688, 0.999877
0.242188, 0.054688, 0.999874
0.257813, 0.054688, 0.999872
0.273438, 0.054688, 0.999994
0.289063, 0.054688, 0.999999
0.304688, 0.054688, 1.000000
0.320313, 0.054688, 1.000000
0.335938, 0.054688, 1.000000
0.351563, 0.054688, 1.000000
0.367188, 0.054688, 1.000000
0.382813, 0.054688, 1.000000
0.398438, 0.054688, 1.000000
0.414063, 0.054688, 1.000000
0.429688, 0.054688, 1.000000
0.445313, 0.054688, 1.000000
0.460938, 0.054688, 1.000000
0.476563, 0.054688, 1.000000
0.492188, 0.054688, 1.000000
0.507813, 0.054688, 1.000000
0.523438, 0.054688, 1.000000
0.539063, 0.054688, 1.000000
0.554688, 0.054688, 1.000000
0.570313, 0.054688, 1.000000
0.585938, 0.054688, 1.000000
0.601563, 0.054688, 1.000000
0.617188, 0.054688, 1.000000
0.632813, 0.054688, 1.000000
0.648438, 0.054688, 1.000000
0.664063, 0.054688, 1.000000
0.679688, 0.054688, 1.000000
0.695313, 0.054688, 1.000000
0.710938, 0.054688, 1.000000
0.726563, 0.054688, 1.000000
0.742188, 0.054688, 1.000000
0.757813, 0.054688, 1.000000
0.773438, 0.054688, 1.000000
0.789063, 0.054688, 1.000000
0.804688, 0.054688, 1.000000
0.820313, 0.054688, 1.000000
0.835938, 0.054688, 1.000000
0.851563, 0.054688, 1.000000
0.867188, 0.054688, 1.000000
0.882813, 0.054688, 1.000000
0.898438, 0.054688, 1.000000
0.914063, 0.054688, 1.000000
0.929688, 0.054688, 1.000000
0.945313, 0.054688, 1.000000
0.960938, 0.054688, 1.000000
0.976563, 0.054688, 1.000000
0.992188, 0.054688, 1.000000
0.007813, 0.070313, 0.897518
0.023438, 0.070313, 0.973083
0.039063, 0.070313, 0.990139
0.054688, 0.070313, 0.994985
0.070313, 0.070313, 0.997139
0.085938, 0.070313, 0.998219
0.101563, 0.070313, 0.998636
0.117188, 0.070313, 0.999137
0.132813, 0.070313, 0.999191
0.148438, 0.070313, 0.999282
0.164063, 0.070313, 0.999441
0.179688, 0.070313, 0.999569
0.195313, 0.070313, 0.999833
0.210938, 0.070313, 0.999858
0.226563, 0.070313, 0.999868
0.242188, 0.070313, 0.999876
0.257813, 0.070313, 0.999879
0.273438, 0.070313, 0.999882
0.289063, 0.070313, 0.999886
0.304688, 0.070313, 0.999883
0.320313, 0.070313, 0.999883
0.335938, 0.070313, 0.999882
0.351563, 0.070313, 0.999880
0.367188, 0.070313, 0.999878
0.382813, 0.070313, 0.999876
0.398438, 0.070313, 0.999874
0.414063, 0.070313, 0.999872
0.429688, 0.070313, 0.999966
0.445313, 0.070313, 0.999998
0.460938, 0.070313, 1.000000
0.476563, 0.070313, 1.000000
0.492188, 0.070313, 1.000000
0.507813, 0.070313, 1.000000
0.523438, 0.070313, 1.000000
0.539063, 0.070313, 1.000000
0.554688, 0.070313, 1.000000
0.570313, 0.070313, 1.000000
0.585938, 0.070313, 1.000000
0.601563, 0.070313, 1.000000
0.617188, 0.070313, 1.000000
0.632813, 0.070313, 1.000000
0.648438, 0.070313, 1.000000
0.664063, 0.070313, 1.000000
0.679688, 0.070313, 1.000000
0.695313, 0.070313, 1.000000
0.710938, 0.070313, 1.000000
0.726563, 0.070313, 1.000000
0.742188, 0.070313, 1.000000
0.757813, 0.070313, 1.000000
0.773438, 0.070313, 1.000000
0.789063, 0.070313, 1.000000
0.804688, 0.070313, 1.000000
0.820313, 0.070313, 1.000000
0.835938, 0.070313, 1.000000
0.851563, 0.070313, 1.000000
0.867188, 0.070313, 1.000000
0.882813, 0.070313, 1.000000
0.898438, 0.070313, 1.000000
0.914063, 0.070313, 1.000000
0.929688, 0.070313, 1.000000
0.945313, 0.070313, 1.000000
